CALLE;NUMERO;M2;DOLARES;U_S_M2;PISO;AMBIENTES;DORMITORIO;ANTIGUEDAD;A_ESTRENAR;FRENTE_Y_CONTRA;EDIFICACION;BAUL;COCHERA;BANIOS;LAVADERO;DEPENDENCIA;TERRAZA;OBS1;FUENTE;DIRECCION;NOMB_CA_CO;AV_SCORE;AV_SIDE;BARRIOS;COMUNA;AREA;ZONA
        11 DE SEPTIEMBRE DE 1888;800;46;149500;3250;;1;1;;;;DUPLEX;;;1;;;;;ARGENPROP.COM/PALERMO;800 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;PALERMO;14;15.773.573.191;2
        11 DE SEPTIEMBRE DE 1888;900;350;880000;2514,3;;4;3;30;;FRENTE;TRIPLEX;SI;SI;5;SI;;TERRAZA;;ZONAPROP/BELGRANO;900 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;PALERMO;14;15.773.573.191;2
        11 DE SEPTIEMBRE DE 1888;1100;200;545000;2726,2;;5;4;38;;FRENTE;;SI;SI;2;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1100 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;PALERMO;14;15.773.573.191;2
        11 DE SEPTIEMBRE DE 1888;1300;290;1100000;3793,1;;4;3;;;;;SI;SI;3;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1300 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;PALERMO;14;15.773.573.191;2
        11 DE SEPTIEMBRE DE 1888;1300;350;1490000;4257,1;;5;4;22;;FRENTE;;SI;SI;5;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1300 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;PALERMO;14;15.773.573.191;2
        11 DE SEPTIEMBRE DE 1888;1400;255;780000;3058,8;;5;4;35;;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1400 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;PALERMO;14;15.773.573.191;2
        11 DE SEPTIEMBRE DE 1888;1600;200;1100000;5500;;4;3;7;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1600 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;1600;320;1150000;3593,8;;5;5;50;;FRENTE;;SI;;5;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1600 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;1800;81;159000;1963;;1;1;;A ESTRENAR;FRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/BELGRANO;1800 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;1800;299;815000;2725,8;;5;4;45;;FRENTE;;;SI;4;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1800 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;1800;300;1070000;3566,7;;5;4;30;;FRENTE;;;SI;5;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1800 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;2100;215;430000;2000;;4;3;;;CONTRAFRENTE;DUPLEX;;SI;4;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;2100 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;37;;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;2600;110;246000;2236,4;;3;2;;;FRENTE;;;SI;2;;;TERRAZA;;ZONAPROP/BELGRANO;2600 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;2700;67;123000;1835,8;;1;1;;A ESTRENAR;CONTRAFRENTE;;SI;;1;SI;;TERRAZA;;ZONAPROP/BELGRANO;2700 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;BELGRANO;13;7.929.988.805;2
        11 DE SEPTIEMBRE DE 1888;3900;76;300000;3947,4;;3;2;9;;FRENTE;;;SI;2;SI;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;3900 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4000;40;106000;2650;5;1;1;;;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;4000 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4000;43;145000;3372,1;9;2;1;;;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;4000 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4000;47;169000;3595,7;12;2;1;;A ESTRENAR;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;4000 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4000;77;380000;4935,1;13;3;2;;;FRENTE;TRIPLEX;;;2;SI;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;4000 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4000;110;395000;3590,9;;4;3;3;;FRENTE;TRIPLEX;;SI;2;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;4000 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4200;50;155000;3100;;2;1;;A ESTRENAR;FRENTE;;;SI;0;;;;;BUSCAINMUEBLE/NUÑEZ;4200 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4200;100;295000;2950;;3;2;3;;FRENTE;;;SI;2;SI;;TERRAZA;;ZONAPROP/NUÑEZ;4200 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        11 DE SEPTIEMBRE DE 1888;4400;97;220000;2268;8;5;4;35;;FRENTE;;;SI;2;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;4400 11 DE SEPTIEMBRE DE 1888;11 DE SEPTIEMBRE DE 1888;100;L;NUÑEZ;13;4.351.538.489;2
        14 DE JULIO;800;40;97000;2425;;2;1;8;;FRENTE;;;;0;;;TERRAZA;;ZONAPROP.COM_VILLA ORTUZAR;800 14 DE JULIO;14 DE JULIO;100;L;VILLA ORTUZAR;15;1.853.740.362;3
        14 DE JULIO;1300;61;140000;2295,1;;4;3;40;;LATERAL;;;SI;0;SI;;;;ZONAPROP.COM_VILLA ORTUZAR;1300 14 DE JULIO;14 DE JULIO;100;L;VILLA ORTUZAR;15;1.853.740.362;3
        14 DE JULIO;1400;180;235000;1305,6;;4;3;;;FRENTE;;;;3;SI;SI;TERRAZA;;ZONAPROP.COM_VILLA ORTUZAR;1400 14 DE JULIO;14 DE JULIO;100;L;VILLA ORTUZAR;15;1.853.740.362;3
        15 DE NOVIEMBRE DE 1889;1700;94;165000;1755,3;;4;3;12;;FRENTE;;SI;SI;2;SI;SI;BALCON;;ZONAPROP.COM_PARQUE PATRICIOS;1700 15 DE NOVIEMBRE DE 1889;15 DE NOVIEMBRE DE 1889;100;L;CONSTITUCION;1;2.102.671.125;4
        2 DE ABRIL DE 1982;6700;70;45000;642,9;;4;3;35;;;;;;1;SI;;PATIO;;ARGENPROP.COM/VILLALUGANO;6700 2 DE ABRIL DE 1982;2 DE ABRIL DE 1982;100;L;VILLA LUGANO;8;8.991.811.686;4
        24 DE NOVIEMBRE;100;38;56000;1473,7;7;0;0;60;;CONTRAFRENTE;;;;1;;;;;ARGENPROP.COM/ALMAGRO;100 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;100;42;68000;1619;2;2;1;60;;FRENTE;POR ESCALERA;;;1;SI;;BALCON;;ARGENPROP.COM/BALVANERA;100 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;100;62;87000;1403,2;;2;2;90;;;;;;2;SI;SI;;;ARGENPROP.COM/BALVANERA;100 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;200;79;135000;1708,9;13;4;3;40;;FRENTE;;;SI;0;SI;;BALCON;;INMUEBLESCLARIN.COM/BALVANERA;200 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;200;80;120000;1500;4;3;3;45;;CONTRAFRENTE;;;SI;1;SI;;BALCON;;ARGENPROP.COM/BALVANERA;200 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;200;83;105000;1265,1;PB;3;3;35;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;200 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;200;90;135000;1500;1;5;4;40;;CONTRAFRENTE;;;;2;;;;;BUSCAINMUEBLE/ONCE;200 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;400;27;60000;2222,2;;1;1;;A ESTRENAR;;;;;1;;;;;ARGENPROP.COM/BALVANERA;400 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;400;35;110000;3142,9;5;2;1;;A ESTRENAR;FRENTE;;;;1;;;;;BUSCAINMUEBLE/ABASTO;400 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;400;52;97000;1865,4;;2;1;;A ESTRENAR;CONTRAFRENTE;;;;0;;;;;ZONAPROP.COM_SAN CRISTOBAL;400 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;400;70;100000;1428,6;5;3;2;56;;FRENTE;;;;2;;;TERRAZA;;BUSCAINMUEBLE/BALVANERA;400 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;400;80;115000;1437,5;1;3;3;;;FRENTE;;;;0;SI;SI;;;ARGENPROP.COM/BALVANERA;400 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;442;27;64000;2370,4;;0;0;;;;;;;0;;;;;INMUEBLESCLARIN.COM/BALVANERA;442 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;442;38;89000;2342,1;;0;0;;A ESTRENAR;;;;;0;;;BALCON;;INMUEBLESCLARIN.COM/BALVANERA;442 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;BALVANERA;3;4.341.063.997;3
        24 DE NOVIEMBRE;1600;35;53000;1514,3;;1;1;35;;CONTRAFRENTE;;;;1;;;TERRAZA;;ZONAPROP/BOEDO;1600 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;PARQUE PATRICIOS;4;3.743.273.658;4
        24 DE NOVIEMBRE;1600;38;90000;2368,4;;3;2;2;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/BOEDO;1600 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;PARQUE PATRICIOS;4;3.743.273.658;4
        24 DE NOVIEMBRE;1600;63;99000;1571,4;;3;2;;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/BOEDO;1600 24 DE NOVIEMBRE;24 DE NOVIEMBRE;100;L;PARQUE PATRICIOS;4;3.743.273.658;4
        25 DE MAYO;200;130;240000;1846,2;;5;4;110;;FRENTE;;;;2;;;;;ZONAPROP/CENTRO;200 25 DE MAYO;25 DE MAYO;100;L;SAN NICOLAS;1;2.288.975.233;1
        25 DE MAYO;700;41;83000;2024,4;;2;1;40;;INTERNO;;;;1;SI;;;;ZONAPROP/CENTRO;700 25 DE MAYO;25 DE MAYO;100;L;SAN NICOLAS;1;2.288.975.233;1
        25 DE MAYO;700;90;180000;2000;;4;3;30;;FRENTE;;;SI;0;;SI;;;ZONAPROP.COM_RETIRO;700 25 DE MAYO;25 DE MAYO;100;L;SAN NICOLAS;1;2.288.975.233;1
        25 DE MAYO;800;134;390000;2910,4;;4;3;80;;CONTRAFRENTE;;SI;;2;SI;SI;;;ZONAPROP.COM_RETIRO;800 25 DE MAYO;25 DE MAYO;100;L;SAN NICOLAS;1;2.288.975.233;1
        3 DE FEBRERO;700;57;145000;2543,9;5;3;2;40;;CONTRAFRENTE;;;;1;;;;;ARGENPROP.COM/PALERMO;700 3 DE FEBRERO;3 DE FEBRERO;37;;PALERMO;14;15.773.573.191;2
        3 DE FEBRERO;700;102;257000;2519,6;4;4;3;40;;FRENTE;;SI;SI;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;700 3 DE FEBRERO;3 DE FEBRERO;37;;PALERMO;14;15.773.573.191;2
        3 DE FEBRERO;900;40;106000;2650;;2;1;;A ESTRENAR;FRENTE;;;SI;1;;;TERRAZA;;ZONAPROP/BELGRANO;900 3 DE FEBRERO;3 DE FEBRERO;100;L;PALERMO;14;15.773.573.191;2
        3 DE FEBRERO;900;81;202000;2493,8;;2;1;;;FRENTE;;;SI;1;;;TERRAZA;;ZONAPROP/BELGRANO;900 3 DE FEBRERO;3 DE FEBRERO;100;L;PALERMO;14;15.773.573.191;2
        3 DE FEBRERO;1200;330;800000;2424,2;1;5;4;25;;FRENTE;DUPLEX;SI;SI;2;SI;SI;;;ARGENPROP.COM/PALERMO;1200 3 DE FEBRERO;3 DE FEBRERO;100;L;PALERMO;14;15.773.573.191;2
        3 DE FEBRERO;1800;160;449900;2811,9;;4;3;;;CONTRAFRENTE;;;SI;3;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1800 3 DE FEBRERO;3 DE FEBRERO;100;L;BELGRANO;13;7.929.988.805;2
        3 DE FEBRERO;1800;189;470000;2486,8;;5;4;;;;;SI;SI;3;;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1800 3 DE FEBRERO;3 DE FEBRERO;100;L;BELGRANO;13;7.929.988.805;2
        3 DE FEBRERO;1800;200;590000;2950;;5;4;;;FRENTE;;;SI;4;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1800 3 DE FEBRERO;3 DE FEBRERO;100;L;BELGRANO;13;7.929.988.805;2
        3 DE FEBRERO;1900;173;530000;3063,6;;4;3;29;;CONTRAFRENTE;;SI;SI;3;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1900 3 DE FEBRERO;3 DE FEBRERO;100;L;BELGRANO;13;7.929.988.805;2
        3 DE FEBRERO;1900;320;1150000;3593,8;;6;5;35;;FRENTE;;SI;SI;5;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1900 3 DE FEBRERO;3 DE FEBRERO;100;L;BELGRANO;13;7.929.988.805;2
        3 DE FEBRERO;2100;240;590000;2458,3;;4;3;25;;FRENTE;;SI;SI;5;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;2100 3 DE FEBRERO;3 DE FEBRERO;100;L;BELGRANO;13;7.929.988.805;2
        3 DE FEBRERO;2700;35;92000;2628,6;;1;1;;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/BELGRANO;2700 3 DE FEBRERO;3 DE FEBRERO;100;L;BELGRANO;13;7.929.988.805;2
        3 DE FEBRERO;2900;84;258000;3071,4;;3;2;;;;SEMIPISO;;SI;2;SI;;BALCON TERRAZA;;;2900 3 DE FEBRERO;3 DE FEBRERO;100;L;NUÑEZ;13;4.351.538.489;2
        3 DE FEBRERO;4500;92;220000;2391,3;2;3;2;;;FRENTE;DUPLEX;;SI;1;;;BALCON;;;4500 3 DE FEBRERO;3 DE FEBRERO;100;L;NUÑEZ;13;4.351.538.489;2
        ACASSUSO;5500;88;115000;1306,8;1;2;2;6;;CONTRAFRENTE;;;;2;SI;;BALCON;;ARGENPROP.COM/VILLALURO;5500 ACASSUSO;ACASSUSO;100;L;VILLA LURO;10;2.566.739.336;3
        ACASSUSO;6100;46;72000;1565,2;;2;1;;;INTERNO;TIPO CASA;;;0;SI;SI;PATIO;;ZONAPROP.COM_LINIERS;6100 ACASSUSO;ACASSUSO;100;L;LINIERS;9;4.374.207.539;3
        ACASSUSO;6100;72;130000;1805,6;;3;2;20;;FRENTE;;;;0;SI;SI;BALCON;;ZONAPROP.COM_LINIERS;6100 ACASSUSO;ACASSUSO;100;L;LINIERS;9;4.374.207.539;3
        ACASSUSO;6100;73;130000;1780,8;;3;2;4;;FRENTE;;SI;;0;SI;SI;TERRAZA;;ZONAPROP.COM_LINIERS;6100 ACASSUSO;ACASSUSO;100;L;LINIERS;9;4.374.207.539;3
        ACASSUSO;6100;78;130000;1666,7;;3;2;10;;FRENTE;;;;0;SI;SI;BALCON;;ZONAPROP.COM_LINIERS;6100 ACASSUSO;ACASSUSO;100;L;LINIERS;9;4.374.207.539;3
        ACASSUSO;7000;34;74000;2176,5;PB;2;1;;A ESTRENAR;CONTRAFRENTE;;;;0;SI;SI;;;ZONAPROP.COM_LINIERS;7000 ACASSUSO;ACASSUSO;100;L;LINIERS;9;4.374.207.539;3
        ACASSUSO;7000;78;125000;1602,6;1;3;2;;A ESTRENAR;FRENTE;;;;0;;;PATIO;;ZONAPROP.COM_LINIERS;7000 ACASSUSO;ACASSUSO;100;L;LINIERS;9;4.374.207.539;3
        ACASSUSO;7000;79;100000;1265,8;;3;2;;A ESTRENAR;CONTRAFRENTE;TRIPLEX;;;2;;;BALCON TERRAZA;;ZONAPROP.COM_LINIERS;7000 ACASSUSO;ACASSUSO;100;L;LINIERS;9;4.374.207.539;3
        ACASSUSO;7083;46;75000;1630,4;4;1;0;;;CONTRAFRENTE;;;;0;;;;;ZONAPROP.COM_LINIERS;7083 ACASSUSO;ACASSUSO;100;R;LINIERS;9;4.374.207.539;3
        ACEVEDO;200;58;140000;2413,8;5;3;2;35;;CONTRAFRENTE;;SI;;0;SI;;;;ZONAPROP.COM_SAN TELMO;200 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;200;80;139000;1737,5;;3;2;40;;FRENTE;;;;0;SI;SI;BALCON TERRAZA;;ZONAPROP.COM_SAN TELMO;200 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;200;124;190000;1532,3;;3;2;30;;;;;SI;2;SI;SI;;;ZONAPROP.COM_SAN TELMO;200 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;500;92;135000;1467,4;;3;2;;;FRENTE;;;;2;SI;SI;TERRAZA;;ZONAPROP.COM_PARQUE CENTENARIO;500 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;600;52;125000;2403,8;;2;1;;;;;;;1;;;;;ARGENPROP.COM/PALERMO;600 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;600;66;150000;2272,7;PB;3;2;15;;FRENTE;;;;0;;;;;ZONAPROP.COM_SAN TELMO;600 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;600;70;145000;2071,4;;3;2;;;CONTRAFRENTE;;;;2;SI;SI;BALCON;;ZONAPROP.COM_SAN TELMO;600 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;600;112;215000;1919,6;;3;3;50;;FRENTE;PISO;;;2;SI;;BALCON;;ARGENPROP.COM/PALERMO;600 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO;900;46;115000;2500;2;1;1;;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;900 ACEVEDO;ACEVEDO;100;L;VILLA CRESPO;15;3.613.373.642;3
        ACEVEDO EDUARDO;500;180;310000;1722,2;;6;5;45;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/ALMAGRO;500 ACEVEDO EDUARDO;EDUARDO ACEVEDO;95;L;CABALLITO;6;6.851.079.059;3
        ACHA, MARIANO, GRAL.;1000;36;115000;3194,4;16;1;1;4;;LATERAL;;;;1;SI;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;1000 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1000;46;115000;2500;2;2;1;25;;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;1000 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1000;73;190000;2602,7;10;2;2;3;;FRENTE;;SI;;2;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;1000 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1000;83;157000;1891,6;15;1;1;4;;CONTRAFRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;1000 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1100;87;137500;1580,5;2;4;3;55;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;1100 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1400;36;72000;2000;1;0;0;;A ESTRENAR;FRENTE;;;;1;SI;;;;ARGENPROP.COM/VILLAURQUIZA;1400 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1700;66;185000;2803;2;3;2;;;FRENTE;;SI;SI;2;SI;SI;;;ZONAPROP.COM_VILLA ORTUZAR;1700 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1800;103;230000;2233;;2;2;;A ESTRENAR;FRENTE;DUPLEX;SI;SI;1;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;1800 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA ORTUZAR;15;1.853.740.362;3
        ACHA, MARIANO, GRAL.;1900;60;140000;2333,3;3;1;1;;A ESTRENAR;CONTRAFRENTE;;;SI;0;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;1900 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHA, MARIANO, GRAL.;1900;78;215000;2756,4;;2;2;;A ESTRENAR;CONTRAFRENTE;;SI;;1;SI;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;1900 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHA, MARIANO, GRAL.;1900;82;220000;2682,9;3;2;2;;A ESTRENAR;FRENTE;DUPLEX;;SI;1;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;1900 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHA, MARIANO, GRAL.;1900;84;192000;2285,7;3;2;2;;A ESTRENAR;CONTRAFRENTE;;;SI;1;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;1900 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHA, MARIANO, GRAL.;2300;61;139000;2278,7;3;3;2;9;;FRENTE;;;;2;SI;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;2300 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHA, MARIANO, GRAL.;2500;29;75000;2586,2;1;0;0;;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2500 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHA, MARIANO, GRAL.;2500;35;60000;1714,3;2;1;1;20;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2500 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHA, MARIANO, GRAL.;3000;43;84000;1953,5;1;0;0;;A ESTRENAR;FRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;3000 ACHA, MARIANO, GRAL.;MARIANO ACHA;90;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHAVAL;400;154;298000;1935,1;;5;4;30;;FRENTE;;SI;SI;3;SI;SI;;;ZONAPROP.COM_PARQUE CHACABUCO;400 ACHAVAL;ACHAVAL;100;L;CABALLITO;6;6.851.079.059;3
        ACHAVAL;700;45;118000;2622,2;;2;1;4;;CONTRAFRENTE;;;;0;;;TERRAZA;;ZONAPROP.COM_PARQUE CHACABUCO;700 ACHAVAL;ACHAVAL;100;L;PARQUE CHACABUCO;7;3.833.086.018;4
        ACHEGA;3000;42;86500;2059,5;1;2;1;;A ESTRENAR;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;3000 ACHEGA;ACHEGA;100;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHEGA;3200;120;125000;1041,7;1;2;2;40;;FRENTE;POR ESCALERA;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;3200 ACHEGA;ACHEGA;100;L;VILLA URQUIZA;12;5.448.470.069;3
        ACHEGA;3300;59;104000;1762,7;1;2;0;;A ESTRENAR;CONTRAFRENTE;;;SI;1;SI;;;;ARGENPROP.COM/VILLAURQUIZA;3300 ACHEGA;ACHEGA;100;L;VILLA URQUIZA;12;5.448.470.069;3
